event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,event_subtype_id,event_subtype,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_event_id,associated_player_possession_frame_start,associated_off_ball_run_event_id,associated_off_ball_run_subtype_id,associated_off_ball_run_subtype,game_state_id,game_state,team_score,opponent_team_score,phase_index,player_possession_phase_index,first_player_possession_in_team_possession,last_player_possession_in_team_possession,lead_to_different_phase,issued_from_different_phase,n_player_possessions_in_phase,team_possession_loss_in_phase,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,current_team_in_possession_next_phase_type_id,current_team_in_possession_next_phase_type,current_team_out_of_possession_next_phase_type_id,current_team_out_of_possession_next_phase_type,current_team_in_possession_previous_phase_type_id,current_team_in_possession_previous_phase_type,current_team_out_of_possession_previous_phase_type_id,current_team_out_of_possession_previous_phase_type,game_interruption_before_id,game_interruption_before,game_interruption_after_id,game_interruption_after,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,start_type_id,start_type,end_type_id,end_type,one_touch,quick_pass,carry,forward_momentum,is_header,hand_pass,initiate_give_and_go,pass_angle_received,pass_direction_received_id,pass_direction_received,pass_distance_received,pass_range_received_id,pass_range_received,pass_outcome_id,pass_outcome,targeted_passing_option_event_id,high_pass,player_targeted_id,player_targeted_name,player_targeted_position_id,player_targeted_position,player_targeted_x_pass,player_targeted_y_pass,player_targeted_channel_pass_id,player_targeted_channel_pass,player_targeted_third_pass_id,player_targeted_third_pass,player_targeted_penalty_area_pass,player_targeted_x_reception,player_targeted_y_reception,player_targeted_channel_reception_id,player_targeted_channel_reception,player_targeted_third_reception_id,player_targeted_third_reception,player_targeted_penalty_area_reception,player_targeted_xpass_completion,player_targeted_difficult_pass_target,player_targeted_xthreat,player_targeted_dangerous,n_passing_options,n_off_ball_runs,n_passing_options_line_break,n_passing_options_first_line_break,n_passing_options_second_last_line_break,n_passing_options_last_line_break,n_passing_options_ahead,n_passing_options_dangerous_difficult,n_passing_options_dangerous_not_difficult,n_passing_options_not_dangerous_not_difficult,n_passing_options_not_dangerous_difficult,n_passing_options_at_start,n_passing_options_at_end,n_passing_options_ahead_at_start,n_passing_options_ahead_at_end,n_teammates_ahead_end,n_teammates_ahead_start,organised_defense,defensive_structure,n_defensive_lines,first_line_break,first_line_break_type_id,first_line_break_type,second_last_line_break,second_last_line_break_type_id,second_last_line_break_type,last_line_break,last_line_break_type_id,last_line_break_type,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,peak_passing_option_frame,passing_option_at_player_possession_start,n_simultaneous_runs,give_and_go,intended_run_behind,push_defensive_line,break_defensive_line,passing_option_at_start,n_simultaneous_passing_options,passing_option_at_pass_moment,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,is_player_possession_start_matched,is_player_possession_end_matched,is_previous_pass_matched,is_pass_reception_matched,fully_extrapolated
1_0,10,1848451,116,124,00:10.6,00:11.4,0,10,0.8,1,1,left_to_right,1,off_ball_run,2,coming_short,795508,H. Steele,14,RM,795510,B. Kaltak,5,CB,870,CC Mariners,-3.38,1.3,3,center,2,middle_third,False,-4.01,-2.06,3,center,2,middle_third,False,8_2,115,,,,3,drawing,0,0,0,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,3.42,-100.62,4,sideway_right,False,False,15.33,2,running,7.51,4.93,-2.57,16.63,16.41,20.01,20.42,0.41,35.87,36.09,0.22,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,ahead,3,ahead,16.21,13.07,-16.06,-8.8,3,center,2,middle_third,False,-15.36,-8.55,3,center,2,middle_third,False,False,False,,False,False,0.0006,0.996,0.9113,True,,True,0,False,,,,True,,,9,9,0,True,True,,,
7_7,11,1848451,117,130,00:10.7,00:12.0,0,10,1.3,1,1,left_to_right,7,passing_option,,,795508,H. Steele,14,RM,795510,B. Kaltak,5,CB,870,CC Mariners,-3.46,0.88,3,center,2,middle_third,False,-4.66,-4.1,3,center,2,middle_third,False,8_2,115,1_0,2,coming_short,3,drawing,0,0,0,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,4.85,-103.55,4,sideway_right,False,False,14.08,1,jogging,7.18,3.17,-4.02,16.61,16.15,20.07,20.81,0.74,35.89,36.35,0.46,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4141,2,,,,False,,,False,,,,,,,14.68,1,short,34.82,1,forward,,,,,,,True,10,9,1,3,ahead,3,ahead,15.84,10.97,-15.99,-8.81,3,center,2,middle_third,False,-14.96,-7.87,3,center,2,middle_third,False,False,False,,False,False,0.0006,0.996,0.9113,True,120,True,,,,,,,2,True,,,,True,True,,,False
8_3,12,1848451,145,164,00:13.5,00:15.4,0,13,1.9,1,1,left_to_right,8,player_possession,,,795511,N. Paull,4,LCB,,,,,870,CC Mariners,-16.43,10.04,2,half_space_left,2,middle_third,False,-14.52,12.81,2,half_space_left,2,middle_third,False,,,,,,3,drawing,0,0,0,4,False,False,False,False,6,False,1,create,9,medium_block,0,build_up,10,high_block,,,,,,,,,False,False,3.33,55.41,3,sideway_left,False,False,6.32,1,jogging,16.35,14.33,-2.02,15.29,15.82,31.72,30.34,-1.38,37.21,36.68,-0.53,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,94.72,3,sideway_left,13.75,1,short,1,successful,7_8,False,795510,B. Kaltak,5,CB,-16.36,0.14,3,center,2,middle_third,False,-16.54,1.23,3,center,2,middle_third,False,0.9995,False,0.0002,False,2,0,0,0,0,0,1,0,0,2,0,1,2,0,1,8,9,True,4141,2,,,,False,,,False,,,,,,,12.8,1,short,-98.26,4,sideway_right,13.32,1,short,-98.33,4,sideway_right,False,10,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,0,True,True,True,True,False
7_8,13,1848451,145,164,00:13.5,00:15.4,0,13,1.9,1,1,left_to_right,7,passing_option,,,795510,B. Kaltak,5,CB,795511,N. Paull,4,LCB,870,CC Mariners,-15.65,-5.1,3,center,2,middle_third,False,-16.36,0.14,3,center,2,middle_third,False,8_3,145,,,,3,drawing,0,0,0,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,5.09,97.72,3,sideway_left,False,False,9.99,1,jogging,10.82,12.91,2.09,15.29,15.82,30.94,32.18,1.24,37.21,36.68,-0.53,False,False,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4141,2,,,,False,,,False,,,,,,,12.8,1,short,-98.26,4,sideway_right,13.32,1,short,-98.33,4,sideway_right,False,10,10,0,2,same_line,2,same_line,15.16,12.8,-16.43,10.04,2,half_space_left,2,middle_third,False,-14.52,12.81,2,half_space_left,2,middle_third,False,True,True,True,False,False,0.0002,0.9995,0.9872,True,164,True,,,,,,,1,True,,,,True,True,,True,False
7_9,14,1848451,161,164,00:15.1,00:15.4,0,15,0.3,1,1,left_to_right,7,passing_option,,,330380,D. Herrington,6,RCB,795511,N. Paull,4,LCB,870,CC Mariners,-13.44,-15.4,4,half_space_right,2,middle_third,False,-13.56,-14.75,4,half_space_right,2,middle_third,False,8_3,145,,,,3,drawing,0,0,0,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,0.92,100.12,3,sideway_left,False,False,8.16,1,jogging,13.83,14.16,0.33,15.71,15.82,29.15,29.38,0.23,36.79,36.68,-0.11,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4141,2,,,,False,,,False,,,,,,,27.58,2,medium,-88.01,4,sideway_right,,,,,,,False,10,10,0,2,same_line,2,same_line,28.06,27.58,-14.63,12.63,2,half_space_left,2,middle_third,False,-14.52,12.81,2,half_space_left,2,middle_third,False,False,False,,False,False,0.0002,0.9993,0.8386,True,164,False,,,,,,,1,True,,,,True,True,,,False
8_4,15,1848451,175,254,00:16.5,00:24.4,0,16,7.9,1,1,left_to_right,8,player_possession,,,795510,B. Kaltak,5,CB,,,,,870,CC Mariners,-16.54,1.23,3,center,2,middle_third,False,-14.94,-0.37,3,center,2,middle_third,False,,,,,,3,drawing,0,0,0,5,False,False,False,False,6,False,1,create,9,medium_block,0,build_up,10,high_block,,,,,,,,,False,False,9.68,-45.0,1,forward,False,False,4.5,1,jogging,12.91,2.03,-10.88,15.83,12.22,32.37,27.16,-5.21,36.67,40.28,3.61,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,-98.33,4,sideway_right,13.32,1,short,1,successful,7_13,False,795508,H. Steele,14,RM,-9.26,2.71,3,center,2,middle_third,False,-10.21,3.06,3,center,2,middle_third,False,0.9847,False,0.0009,False,5,0,0,0,0,0,1,0,0,5,0,2,3,0,1,7,9,True,4231,3,False,,,False,,,False,,,,,,,6.46,1,short,28.47,1,forward,6.51,1,short,20.3,1,forward,True,10,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,0,True,True,True,True,False
7_10,16,1848451,175,177,00:16.5,00:16.7,0,16,0.2,1,1,left_to_right,7,passing_option,,,795511,N. Paull,4,LCB,795510,B. Kaltak,5,CB,870,CC Mariners,-14.43,13.32,2,half_space_left,2,middle_third,False,-14.43,13.37,2,half_space_left,2,middle_third,False,8_4,175,,,,3,drawing,0,0,0,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,0.15,90.0,3,sideway_left,False,False,1.2,1,jogging,14.2,14.31,0.11,15.83,15.78,30.26,30.21,-0.05,36.67,36.72,0.05,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4123,3,False,,,False,,,False,,,,,,,12.07,1,short,94.8,3,sideway_left,,,,,,,False,10,10,0,2,same_line,2,same_line,12.27,12.44,-16.54,1.23,3,center,2,middle_third,False,-16.53,1.11,3,center,2,middle_third,False,False,False,,False,False,0.0002,0.9983,0.9435,True,206,True,,,,,,,1,False,,,,True,True,,,False
7_11,17,1848451,175,249,00:16.5,00:23.9,0,16,7.4,1,1,left_to_right,7,passing_option,,,330380,D. Herrington,6,RCB,795510,B. Kaltak,5,CB,870,CC Mariners,-13.84,-13.4,4,half_space_right,2,middle_third,False,-19.91,-12.02,4,half_space_right,1,defensive_third,False,8_4,175,,,,3,drawing,0,0,0,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,8.13,167.19,2,backward,False,False,3.97,1,jogging,13.55,11.09,-2.46,15.83,12.91,29.67,32.82,3.15,36.67,39.59,2.92,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4141,2,,,,False,,,False,,,,,,,14.49,1,short,-79.74,4,sideway_right,,,,,,,False,10,10,0,2,same_line,1,behind,14.88,11.67,-16.54,1.23,3,center,2,middle_third,False,-14.97,-1.45,3,center,2,middle_third,False,False,False,,False,False,0.0004,0.9992,0.9837,True,178,True,,,,,,,4,True,,,,True,True,,,False
7_12,18,1848451,197,233,00:18.7,00:22.3,0,18,3.6,1,1,left_to_right,7,passing_option,,,795511,N. Paull,4,LCB,795510,B. Kaltak,5,CB,870,CC Mariners,-14.93,11.47,2,half_space_left,2,middle_third,False,-16.68,9.16,3,center,2,middle_third,False,8_4,175,,,,3,drawing,0,0,0,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,3.36,-127.15,4,sideway_right,False,True,3.4,1,jogging,15.8,13.5,-2.3,15.25,14.61,30.18,31.29,1.11,37.25,37.89,0.64,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4123,3,False,,,False,,,False,,,,,,,12.07,1,short,94.8,3,sideway_left,,,,,,,False,10,10,0,2,same_line,1,behind,13.98,10.77,-15.29,-2.51,3,center,2,middle_third,False,-13.63,-1.17,3,center,2,middle_third,False,False,False,,False,False,0.0002,0.9983,0.9435,True,206,False,,,,,,,2,False,,,,True,True,,,False
7_13,19,1848451,218,254,00:20.8,00:24.4,0,20,3.6,1,1,left_to_right,7,passing_option,,,795508,H. Steele,14,RM,795510,B. Kaltak,5,CB,870,CC Mariners,-3.76,-3.96,3,center,2,middle_third,False,-9.26,2.71,3,center,2,middle_third,False,8_4,175,,,,3,drawing,0,0,0,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,9.99,129.51,3,sideway_left,False,False,9.84,1,jogging,3.35,3.76,0.42,14.98,12.22,18.74,21.48,2.74,37.52,40.28,2.76,True,True,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4231,3,False,,,False,,,False,,,,,,,6.46,1,short,28.47,1,forward,6.51,1,short,20.3,1,forward,True,10,8,2,3,ahead,3,ahead,10.88,6.46,-14.31,-1.32,3,center,2,middle_third,False,-14.94,-0.37,3,center,2,middle_third,False,True,True,True,False,False,0.0009,0.9847,0.9347,True,254,False,,,,,,,3,True,,,,True,True,,True,False
7_14,20,1848451,245,254,00:23.5,00:24.4,0,23,0.9,1,1,left_to_right,7,passing_option,,,795511,N. Paull,4,LCB,795510,B. Kaltak,5,CB,870,CC Mariners,-18.51,9.75,2,half_space_left,1,defensive_third,False,-20.61,10.43,2,half_space_left,1,defensive_third,False,8_4,175,,,,3,drawing,0,0,0,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,1.94,162.06,2,backward,False,False,8.83,1,jogging,12.9,13.46,0.57,13.43,12.22,31.94,32.83,0.89,39.07,40.28,1.21,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4123,3,False,,,False,,,False,,,,,,,12.07,1,short,94.8,3,sideway_left,,,,,,,False,10,10,0,1,behind,1,behind,12.35,12.2,-14.75,-2.01,3,center,2,middle_third,False,-14.94,-0.37,3,center,2,middle_third,False,False,False,,False,False,0.0002,0.9983,0.9435,True,206,False,,,,,,,2,True,,,,True,True,,,False
8_5,21,1848451,261,261,00:25.1,00:25.1,0,25,0.0,1,1,left_to_right,8,player_possession,,,795508,H. Steele,14,RM,,,,,870,CC Mariners,-10.21,3.06,3,center,2,middle_third,False,-10.21,3.06,3,center,2,middle_third,False,,,,,,3,drawing,0,0,0,6,False,False,True,False,6,False,1,create,9,medium_block,0,build_up,10,high_block,,,,,,,,,False,False,0.0,155.17,2,backward,,,5.36,1,jogging,3.76,3.76,0.0,11.33,11.33,21.54,21.54,0.0,41.17,41.17,0.0,True,True,1,pass_reception,1,pass,True,False,False,False,False,False,False,20.3,1,forward,6.51,1,short,1,successful,7_15,False,795511,N. Paull,4,LCB,-22.23,11.41,2,half_space_left,1,defensive_third,False,-25.13,13.42,2,half_space_left,1,defensive_third,False,0.9964,False,0.0002,False,2,0,0,0,0,0,0,0,0,2,0,,,,,6,6,True,433,3,False,,,False,,,False,,,,,,,14.64,1,short,145.21,2,backward,11.3,1,short,149.35,2,backward,False,8,10,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,0,True,True,True,True,False
7_15,22,1848451,261,261,00:25.1,00:25.1,0,25,0.0,1,1,left_to_right,7,passing_option,,,795511,N. Paull,4,LCB,795508,H. Steele,14,RM,870,CC Mariners,-22.23,11.41,2,half_space_left,1,defensive_third,False,-22.23,11.41,2,half_space_left,1,defensive_third,False,8_5,261,,,,3,drawing,0,0,0,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,0.0,147.5,2,backward,False,False,9.64,1,jogging,13.97,10.69,-3.28,11.33,11.33,33.56,33.56,0.0,41.17,41.17,0.0,False,False,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,433,3,False,,,False,,,False,,,,,,,14.64,1,short,145.21,2,backward,11.3,1,short,149.35,2,backward,False,8,10,-2,1,behind,1,behind,14.64,14.64,-10.21,3.06,3,center,2,middle_third,False,-10.21,3.06,3,center,2,middle_third,False,True,True,True,False,False,0.0002,0.9964,0.9609,True,261,True,,,,,,,1,True,,,,True,True,,True,False
7_16,23,1848451,261,261,00:25.1,00:25.1,0,25,0.0,1,1,left_to_right,7,passing_option,,,923862,D. Peraic-Cullen,1,GK,795508,H. Steele,14,RM,870,CC Mariners,-38.55,0.41,3,center,1,defensive_third,False,-38.55,0.41,3,center,1,defensive_third,False,8_5,261,,,,3,drawing,0,0,0,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,0.0,135.0,3,sideway_left,False,False,,,,25.4,25.4,0.0,11.33,11.33,49.88,49.88,0.0,41.17,41.17,0.0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,433,3,False,,,False,,,False,,,,,,,28.46,2,medium,-174.66,2,backward,,,,,,,False,8,10,-2,1,behind,1,behind,28.46,28.46,-10.21,3.06,3,center,2,middle_third,False,-10.21,3.06,3,center,2,middle_third,False,False,False,,False,False,0.0,0.9968,0.7536,True,261,True,,,,,,,1,True,,,,True,True,,,True
8_6,24,1848451,275,295,00:26.5,00:28.5,0,26,2.0,1,1,left_to_right,8,player_possession,,,795511,N. Paull,4,LCB,,,,,870,CC Mariners,-25.13,13.42,2,half_space_left,1,defensive_third,False,-26.56,17.28,2,half_space_left,1,defensive_third,False,,,,,,3,drawing,0,0,1,1,False,False,True,True,2,False,0,build_up,10,high_block,6,direct,15,defending_direct,1,create,9,medium_block,,,,,False,False,4.19,110.33,3,sideway_left,False,False,7.51,1,jogging,10.69,3.91,-6.78,9.26,6.31,34.39,32.87,-1.52,43.24,46.19,2.95,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,149.35,2,backward,11.3,1,short,1,successful,7_18,False,923862,D. Peraic-Cullen,1,GK,-43.28,6.47,3,center,1,defensive_third,False,-44.97,7.74,3,center,1,defensive_third,False,0.9978,False,0.0,False,4,1,2,2,0,0,3,0,0,4,0,2,4,1,3,7,9,True,4231,3,False,,,False,,,False,,,,,,,19.91,2,medium,-147.12,2,backward,17.73,2,medium,-129.81,4,sideway_right,False,10,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,0,True,True,True,True,False
7_17,25,1848451,275,295,00:26.5,00:28.5,0,26,2.0,1,1,left_to_right,7,passing_option,,,51683,L. Mauragis,3,LWB,795511,N. Paull,4,LCB,870,CC Mariners,1.36,33.11,1,wide_left,2,middle_third,False,-8.89,33.8,1,wide_left,2,middle_third,False,8_6,275,1_1,4,dropping_off,3,drawing,0,0,1,,,,,,,,0,build_up,10,high_block,,,,,,,,,,,,,False,False,10.4,176.15,2,backward,False,False,18.59,2,running,14.6,16.39,1.79,9.26,6.31,7.9,15.2,7.3,43.24,46.19,2.95,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,433,3,True,2,around,False,,,False,,,1,first,2,around,31.87,3,long,37.18,1,forward,,,,,,,True,10,4,6,3,ahead,3,ahead,33.01,24.19,-25.13,13.42,2,half_space_left,1,defensive_third,False,-26.56,17.28,2,half_space_left,1,defensive_third,False,False,False,,False,False,0.001,0.7865,0.9339,True,279,True,,,,,,,3,True,,,,True,True,,,False
7_18,26,1848451,275,295,00:26.5,00:28.5,0,26,2.0,1,1,left_to_right,7,passing_option,,,923862,D. Peraic-Cullen,1,GK,795511,N. Paull,4,LCB,870,CC Mariners,-40.49,2.7,3,center,1,defensive_third,False,-43.28,6.47,3,center,1,defensive_third,False,8_6,275,,,,3,drawing,0,0,1,,,,,,,,0,build_up,10,high_block,,,,,,,,,,,,,False,False,4.7,126.5,3,sideway_left,False,False,,,,24.63,14.71,-9.92,9.26,6.31,49.75,49.59,-0.16,43.24,46.19,2.95,False,False,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4231,3,False,,,False,,,False,,,,,,,19.91,2,medium,-147.12,2,backward,17.73,2,medium,-129.81,4,sideway_right,False,10,10,0,1,behind,1,behind,18.73,19.91,-25.13,13.42,2,half_space_left,1,defensive_third,False,-26.56,17.28,2,half_space_left,1,defensive_third,False,True,True,True,False,False,0.0,0.9978,0.9917,True,295,True,,,,,,,3,True,,,,True,True,,True,True
1_1,27,1848451,277,301,00:26.7,00:29.1,0,26,2.4,1,1,left_to_right,1,off_ball_run,4,dropping_off,51683,L. Mauragis,3,LWB,795511,N. Paull,4,LCB,870,CC Mariners,0.57,33.36,1,wide_left,2,middle_third,False,-11.58,33.21,1,wide_left,2,middle_third,False,8_6,275,,,,3,drawing,0,0,1,,,,,,,,0,build_up,10,high_block,,,,,,,,,,,,,False,False,12.33,-179.29,2,backward,False,False,18.35,2,running,14.6,17.14,2.55,8.93,5.32,8.36,16.9,8.54,43.57,47.18,3.61,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,ahead,3,ahead,32.52,21.99,-25.44,13.84,2,half_space_left,1,defensive_third,False,-27.57,18.12,2,half_space_left,1,defensive_third,False,False,False,,False,False,0.001,0.7865,0.9339,True,,True,0,False,,,,True,,,6,4,-2,True,True,,,
7_19,28,1848451,286,294,00:27.6,00:28.4,0,27,0.8,1,1,left_to_right,7,passing_option,,,29856,A. McCalmont,12,LM,795511,N. Paull,4,LCB,870,CC Mariners,-2.07,13.5,2,half_space_left,2,middle_third,False,-5.0,12.8,2,half_space_left,2,middle_third,False,8_6,275,,,,3,drawing,0,0,1,,,,,,,,0,build_up,10,high_block,,,,,,,,,,,,,False,False,3.01,-166.56,2,backward,False,False,13.61,1,jogging,4.28,5.2,0.92,7.56,6.46,9.63,11.46,1.83,44.94,46.04,1.1,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4231,3,True,1,through,False,,,False,,,1,first,1,through,23.65,2,medium,-8.07,1,forward,,,,,,,True,10,5,5,3,ahead,3,ahead,24.22,21.93,-26.13,16.24,2,half_space_left,1,defensive_third,False,-26.48,17.21,2,half_space_left,1,defensive_third,False,False,False,,False,False,0.0014,0.8678,0.6094,True,288,False,,,,,,,3,True,,,,True,True,,,False
7_20,29,1848451,294,295,00:28.4,00:28.5,0,28,0.1,1,1,left_to_right,7,passing_option,,,795510,B. Kaltak,5,CB,795511,N. Paull,4,LCB,870,CC Mariners,-27.09,4.82,3,center,1,defensive_third,False,-27.48,4.94,3,center,1,defensive_third,False,8_6,275,,,,3,drawing,0,0,1,,,,,,,,0,build_up,10,high_block,,,,,,,,,,,,,False,False,1.68,159.22,2,backward,False,False,15.01,2,running,6.4,6.44,0.03,6.46,6.31,33.55,33.79,0.24,46.04,46.19,0.15,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4231,3,False,,,False,,,False,,,,,,,12.37,1,short,-94.26,4,sideway_right,,,,,,,False,10,10,0,2,same_line,2,same_line,12.41,12.37,-26.48,17.21,2,half_space_left,1,defensive_third,False,-26.56,17.28,2,half_space_left,1,defensive_third,False,False,False,,False,False,0.0002,0.9965,0.6563,True,295,False,,,,,,,3,True,,,,True,True,,,False
1_2,30,1848451,305,324,00:29.5,00:31.4,0,29,1.9,1,1,left_to_right,1,off_ball_run,4,dropping_off,795511,N. Paull,4,LCB,923862,D. Peraic-Cullen,1,GK,870,CC Mariners,-28.89,18.94,2,half_space_left,1,defensive_third,False,-37.44,19.54,2,half_space_left,1,defensive_third,False,8_7,312,,,,3,drawing,0,0,2,,,,,,,,6,direct,15,defending_direct,,,,,,,,,,,,,False,False,8.48,175.99,2,backward,False,False,16.72,2,running,3.11,8.34,5.23,4.64,2.56,33.53,40.0,6.47,47.86,49.94,2.08,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,ahead,3,ahead,19.32,13.81,-44.71,7.85,3,center,1,defensive_third,False,-44.37,7.6,3,center,1,defensive_third,False,False,False,,False,False,0.0001,0.9927,0.7034,True,,True,0,False,,,,True,,,10,10,0,True,True,,,
8_7,31,1848451,312,331,00:30.2,00:32.1,0,30,1.9,1,1,left_to_right,8,player_possession,,,923862,D. Peraic-Cullen,1,GK,,,,,870,CC Mariners,-44.97,7.74,3,center,1,defensive_third,False,-43.56,7.68,3,center,1,defensive_third,False,,,,,,3,drawing,0,0,2,1,False,True,True,True,1,True,6,direct,15,defending_direct,5,chaotic,5,chaotic,0,build_up,10,high_block,,,,,False,False,1.41,-2.44,1,forward,,,2.78,1,jogging,14.71,4.93,-9.78,3.55,2.61,48.52,46.17,-2.35,48.95,49.89,0.94,False,False,1,pass_reception,1,pass,False,False,False,False,False,False,False,-129.81,4,sideway_right,17.73,2,medium,2,unsuccessful,7_23,,170488,Vitor Feij̣o,18,LF,-2.55,17.34,2,half_space_left,2,middle_third,False,,,,,,,,0.6235,True,0.0011,False,5,1,3,1,2,0,5,0,0,3,2,2,5,2,5,10,10,True,4231,3,True,,,True,,,False,,,2,second_last,1,through,42.13,3,long,13.25,1,forward,,,,,,,True,10,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,0,True,True,True,True,False
